Medical Code,Cost
5705C,7780.83
9862H,349.45
12702,4468.99
95604,335.25
6128B,405.62
39158,252.36
3630L,943.97
3044Y,400.76
27330,436.93
1329Z,440.37
99719,344.52
71152,481.08
4405Y,423.8
2511N,164.92
5575T,447.83
9415E,8925.97
90242,2093.68
4543E,227.19
35931,466.78
39785,387.36
64374,7972.08
64724,3830.41
95939,333.28
85709,8752.31
20719,311.04
20643,108.71
2162R,7684.6
7080R,4341.45
27080,6760.2
6325T,311.28
35654,196.21
53375,388.91
71159,52.1
64387,100.17
2227V,156.45
45825,409.5
69548,134.36
6504U,183.66
2398X,2096.17
5040U,431.93
6408Y,52.4
86201,412.84
4040Z,186.51
4509H,473.72
18633,6552.86
4925F,428.47
4472L,291.57
52042,373.53
8315F,2364.24
4934I,340.72
63926,334.35
76470,104.02
2599C,338.24
6814R,4975.76
4745N,7243.39
44162,295.73
64119,92.04
7614K,85.34
7405M,204.65
3262R,4311.62
5933Z,8557.58
83320,74.76
9236F,5272.99
4329M,113.25
85586,151.85
94681,419.62
94255,286.42
9931F,247.14
2519O,411.18
8158F,400.78
6294T,961.69
59009,599.08
13325,461.21
2844Z,338.82
9537X,410.93
1074B,299.47
44154,224.93
7163T,121.35
3440N,278.62
3007S,280.45
9158S,6969.19
49154,414.85
3323Z,64.89
6098D,470.22
21656,4230.57
34922,407.6
4470K,343.24
6435U,150.82
1297S,438.86
87816,98.76
26270,183.82
42164,461.22
51086,164.88
51490,159.11
2476V,194.44
76428,142.02
88426,52.37
1669H,2116.3
2895I,55.53
6771W,201.53
76356,377.56
6713W,170.77
35909,3673.85
8803O,9366.74
34039,435.72
15432,9967.39
7335Z,473.34
54448,7886.4
5155H,154.26
26377,451.91
33519,440.21
7458M,418.26
23484,190.12
8210M,4240.91
9397Q,322.16
12739,255.99
1071P,93.01
11665,7243.68
33299,368.74
30602,6403.58
80163,404.07
2002N,3847.73
8631K,320.84
4676Z,8898.43
99445,220.91
4391F,157.34
26776,258.96
2733G,340.98
4950Y,7726.44
36053,2186.31
65731,498.53
73224,336.67
60817,474.48
24420,315.51
32027,266.37
15695,9217.54
19876,193.81
2410F,319.79
9273X,216.53
1884L,282.0
82676,491.17
3224Y,7901.04
3341Q,337.48
7288X,204.29
6305Z,459.73
6575N,353.49
61100,174.78
76223,321.43
7331N,154.64
88443,416.97
52542,158.58
43197,105.47
7993P,286.3
6882P,184.22
74238,1264.48
26749,395.62
72048,263.38
2099V,7834.3
8455P,297.3
3179N,452.46
39886,8881.29
7294G,4180.95
1930J,3067.46
59974,318.9
82191,3305.54
5325T,439.49
48887,488.86
77205,1630.3
78166,416.0
83534,394.05
5882Q,414.84
49287,1809.06
83484,70.07
18621,276.93
1288R,162.62
8223Z,6251.69
77926,87.84
44262,3147.03
6392S,325.56
60440,118.68
4157D,465.16
76636,162.82
59479,103.22
5836U,403.13
5869V,8358.78
9399L,351.26
6098W,441.0
8518G,327.84
23812,206.51
76474,230.63
2262L,454.71
18868,60.51
4523C,167.77
81949,54.99
2930S,343.56
7367Z,437.42
4673L,396.25
44519,119.77
8025T,2784.3
57943,6875.82
9583N,224.14
92054,157.77
8261D,381.15
40363,415.02
94762,459.87
48212,1463.0
26149,468.89
6008C,522.19
7098W,971.29
99364,353.58
9100Z,5900.93
8301S,62.13
2003W,2537.97
4914S,197.97
96387,278.44
28334,286.38
9942N,431.68
3092B,62.05
86191,499.03
7908K,386.62
4519T,400.72
1727R,195.99
52251,205.99
88590,115.91
9273Y,494.45
93971,135.79
5840T,396.88
31871,480.04
5118S,3690.39
9484K,383.03
9644B,6684.99
1554J,9229.05
4723Q,378.09
41463,119.67
48580,437.8
3024A,9162.84
2397E,440.23
82199,237.42
50362,498.17
3698A,274.66
47112,298.6
32254,229.24
1768M,76.89
46916,5333.46
75268,7091.95
6852F,145.04
37592,278.47
9201Q,301.15
2153X,222.6
2546A,1958.2
9636Z,229.47
42884,4579.26
1789E,230.77
5830T,103.14
6980M,108.4
77262,351.87
80225,4640.65
68292,217.99
47484,297.24
3956P,118.45
2707E,76.27
28504,6471.15
3274X,1845.92
79989,9327.33
95080,461.95
70564,394.28
1520H,364.92
66606,9574.5
94675,7709.57
8806V,4920.99
1074Q,365.02
1704M,245.87
80849,345.91
96750,6266.37
7870S,153.34
56657,296.49
8569Q,353.3
35190,449.46
61550,443.24
6182D,60.54
5686U,366.46
7924Q,9480.13
39502,7302.1
8015Q,5869.09
45754,6982.73
5496S,460.24
57777,87.92
15050,301.58
25829,368.95
89598,8323.86
97338,221.14
52413,362.38
6860M,9450.72
2181I,425.65
82425,9527.26
6814E,3232.79
1227Q,61.71
7692S,146.86
7606S,221.79
6799O,8649.59
2595T,81.09
55173,55.69
1790Q,479.6
7199I,475.22
7308G,222.46
1051Y,394.98
78501,9544.04
71028,1198.66
9857T,2099.07
18698,468.55
76741,342.03
2318Z,329.6
4797I,189.02
54140,363.95
66928,5752.82
81604,9209.4
5388B,7364.91
7067A,212.42
3237O,89.54
92083,1639.35
4919J,316.92
5053Q,200.78
5832B,141.09
6850O,296.39
50522,287.45
68936,476.81
2798I,291.55
86601,304.37
2806P,161.3
3933O,3366.22
52998,313.84
23854,113.57
5745U,185.55
29310,106.18
40729,7684.46
74236,7769.24
1520V,216.01
11592,494.91
28849,7647.67
25347,232.04
9135Z,118.19
2218Z,8923.46
4640C,4346.06
27032,339.46
60712,457.47
6623D,235.65
4610X,439.88
65288,166.49
6615D,237.12
9449D,352.78
7424M,284.55
5214X,293.89
40214,97.49
8459I,780.98
38427,4375.73
57240,2430.46
2772C,480.8
7658S,6111.15
79057,401.06
96270,394.36
64512,3987.76
4554J,490.56
97337,8290.5
7164H,320.72
6440Y,344.7
20644,346.1
1400H,104.83
9123J,2499.79
36749,120.17
7825P,445.96
57893,284.17
3343B,9776.16
7024U,3703.45
3056D,107.69
35375,124.16
8969L,199.44
7096V,7056.82
6516X,8340.23
6815R,119.24
35203,70.97
8487G,2217.74
2227R,4486.6
89412,349.85
3830P,147.75
85178,438.12
24069,156.68
1490H,360.36
78244,290.41
42194,477.32
4019J,312.27
28193,123.49
90296,338.31
76243,298.83
9868Z,326.75
2447U,383.1
3988C,473.44
23979,1179.74
5194X,228.95
8904G,367.52
65260,301.41
32811,277.62
44157,475.27
41798,138.12
10849,104.27
3803N,4053.28
81628,67.12
72306,477.25
81330,398.77
6504J,6422.45
3964V,486.08
4008Y,435.6
97131,359.42
9814S,147.85
36979,498.87
9135P,1443.02
44149,443.26
78575,123.52
2887E,9146.24
14111,5666.45
37012,4978.84
4983O,147.08
86527,68.73
8806B,411.47
9083M,200.78
4558Z,104.85
3056F,233.41
33607,405.99
8582V,277.82
3540C,82.64
66182,75.72
31545,481.28
7479E,6851.25
92685,283.13
19911,138.26
49559,496.75
3326J,445.4
59472,217.64
8087M,455.07
7775U,77.1
6576W,426.11
7351D,9429.35
72744,177.61
28686,388.3
87153,316.66
99720,372.99
5786E,448.69
35003,287.86
2391J,5864.81
7353Q,317.84
3936C,4552.25
40348,231.81
6243T,75.79
55771,217.52
27311,307.68
8092C,206.92
13358,442.55
4466L,128.16
35207,72.59
3979J,7378.41
86686,299.39
30811,5599.68
9569M,6616.36
57878,276.58
51771,2278.16
3542S,5668.17
58849,493.78
73892,2033.39
71556,4975.47
8357W,85.48
71135,1605.17
4233E,360.73
1798W,324.61
51584,9496.42
9670S,103.0
4519F,323.66
94870,104.99
4535X,7127.03
40845,383.96
5988K,9936.94
5436J,2467.69
83149,132.02
2915I,67.71
4713D,52.18
5892Y,8307.13
27124,430.1
3842R,55.26
82580,4281.37
74147,354.37
17096,404.48
41295,185.87
9573R,4222.49
1270B,458.36
48923,356.05
10017,86.06
35668,402.45
4873U,7823.81
77556,273.97
66541,468.28
31648,250.35
25733,60.1
3156P,319.7
2722Q,474.02
70143,253.5
32449,458.42
8938R,415.36
11199,234.31
68261,274.29
65966,394.75
1940R,392.82
61815,179.33
7790B,456.59
81481,133.34
71341,5021.85
6560F,187.96
50740,3216.48
24571,243.43
5792F,53.49
2411X,442.51
34640,7478.39
2327M,8637.89
28900,460.0
7922H,9464.85
5020U,353.83
2929N,493.71
61520,9853.54
26011,422.85
7593O,247.55
84511,3634.61
34367,190.01
1167H,251.48
1414W,261.68
5789T,1539.67
16245,433.11
94304,1851.29
8633B,79.78
78652,393.89
8258L,255.62
2308I,383.26
7876T,281.48
17657,145.4
76275,280.01
9087J,101.72
85583,80.85
5706X,67.29
55860,324.77
6448B,85.65
7521W,119.91
3416S,58.9
27945,138.42
4893H,446.45
5624O,444.22
7675T,8590.09
18406,341.63
28077,427.58
42690,325.41
90969,277.56
95062,6761.64
96476,389.01
6041X,448.35
7195J,469.61
84946,4064.95
40494,381.2
1615F,150.95
23118,441.41
61977,9615.91
73521,143.89
2913T,358.39
3361N,106.15
46556,2912.17
2972N,396.46
6913U,82.33
6760Q,83.57
91047,1935.03
2315N,494.49
33071,449.68
2667T,372.75
8900N,381.89
7153A,68.59
7952T,372.64
8772L,324.93
62665,3512.7
50777,368.3
6589B,478.44
3430P,152.32
2183H,55.6
8380N,4321.16
3990A,165.45
2550Q,2788.27
26916,459.57
8010T,372.59
8394N,160.21
2129Q,134.43
25908,236.9
87592,411.07
7236T,1382.01
8062B,8100.75
13663,390.26
4893I,92.25
77616,2083.48
57496,239.34
8794I,308.67
43882,2108.35
70862,384.98
70772,259.85
75607,5576.37
4358H,383.06
2183J,1588.96
7222A,263.88
69003,125.25
3817U,9051.46
7677Q,1536.85
41263,2737.16
8943K,302.32
31444,351.47
98500,278.5
22934,268.59
55220,317.34
51649,95.14
8666B,148.71
40959,369.78
14597,281.31
85790,3471.98
55375,5281.59
61108,6366.07
51833,428.55
7237E,81.1
59362,484.32
51725,270.78
2383J,2518.64
15219,3234.0
79132,6232.26
14922,276.82
63746,6790.9
6877L,7438.28
84162,204.46
7887F,2556.84
78802,3910.3
8213J,9602.58
40914,109.79
64671,9008.03
22112,319.74
6576F,239.87
2934N,405.99
1415K,493.05
14897,358.43
5103V,244.48
99846,113.01
64539,214.96
4871I,350.92
92675,53.61
3232F,4017.66
1657B,392.31
6002Y,109.71
4362Y,296.08
9981T,321.33
2929R,385.93
86130,154.88
6424V,457.92
7494E,1474.89
4508K,121.3
8812A,286.99
56737,215.43
59267,183.74
81751,4216.16
7205J,9706.34
3760M,457.52
8599X,6837.25
6480S,492.84
4841Z,452.95
60116,3883.19
47087,7660.8
4314P,118.49
3947B,194.87
13998,259.26
73339,141.58
93444,445.96
80094,145.6
47177,411.66
50238,225.12
2795V,247.85
5554I,472.58
7256T,9934.4
19107,434.08
9603D,413.2
5340T,58.65
7259O,161.61
66342,54.57
3639T,52.34
9623R,273.86
1976Q,74.99
5271P,466.73
5764W,334.41
7151L,245.58
5176J,458.69
4727Y,239.61
1296B,5601.77
38776,184.61
3777X,5220.42
79911,354.51
3208L,785.69
2067W,383.86
5388F,379.26
7238J,53.94
6582T,2620.3
1151P,116.93
5692C,318.29
25716,70.57
9766K,5076.65
1795A,66.85
1254C,7896.16
49425,292.79
1671S,369.04
29049,7359.98
7271Z,9559.71
9810E,165.68
47048,7344.03
59254,3770.92
44938,136.99
6581S,191.11
5208X,319.54
51204,7760.61
8295U,4848.64
76874,413.33
33885,4782.73
83101,417.44
97966,137.08
4228C,481.98
34941,1468.38
1762I,236.13
8524R,257.57
6846L,212.85
3600R,2281.99
7635G,810.45
4871T,5139.54
16537,777.5
1847J,401.09
4023U,345.41
4399M,383.71
39692,488.34
1853P,2755.09
7679T,204.8
9763E,458.16
3704H,236.26
24137,321.21
73745,85.57
11956,61.11
32004,479.42
4188A,3443.45
3453S,445.91
9828V,2869.56
71780,98.13
37249,4844.72
22680,496.35
22684,5653.44
56458,127.2
40610,332.75
24278,259.31
5684K,118.81
70083,5607.0
8536T,111.51
24954,460.17
98329,381.2
5202P,475.62
17696,414.02
7592X,249.02
7868I,8174.77
9218B,369.14
78279,247.96
2066R,5922.72
51570,366.22
43300,398.51
13947,327.48
68501,7541.28
45668,156.41
1522W,6494.33
5707R,264.06
8858P,6789.65
8247T,465.22
7686H,141.64
5862N,368.45
85796,157.61
7445I,459.08
7504O,153.04
3546V,488.63
15088,82.54
98007,365.28
13164,3768.0
57116,4436.03
44997,5886.55
8568J,181.9
5663L,54.11
40593,109.01
9209U,181.85
4757H,380.9
47629,164.35
41068,334.28
26222,7847.43
5423Z,7397.89
9211I,87.77
4936J,477.31
1370V,421.95
20185,149.72
8563M,104.04
1819C,166.37
6072U,8784.77
19035,138.76
53903,232.63
3976C,458.53
93609,434.5
5670K,165.85
7733O,439.69
66809,161.67
4620F,202.77
51093,4651.71
8376D,227.16
4764Y,194.85
4053P,235.86
4131E,474.14
37065,6306.1
9016V,152.27
9607Q,312.06
80333,355.82
84269,4868.08
1196J,199.48
58941,436.09
26340,490.67
2495C,158.29
3904H,436.22
9005M,373.55
1612P,390.83
46470,2214.31
16839,173.22
6364N,6376.51
22400,142.98
5766I,103.48
36046,327.23
83477,4251.73
6141S,387.69
2334P,6217.95
36957,6990.51
33646,256.33
8920F,471.48
6708V,264.26
6919A,1576.2
1717A,2113.7
4679D,473.38
6028Q,215.76
4095Z,3645.22
6034X,285.64
6723P,976.77
84605,97.04
19139,302.45
91905,94.87
1123R,4269.82
9390H,2674.56
49894,2374.13
7044G,301.19
11180,6908.17
60352,5911.08
8755P,92.33
9332C,134.05
7588K,336.87
35667,111.36
28506,266.59
81837,377.18
4485D,128.05
4388H,455.48
27373,8280.78
1759G,115.21
9000E,191.96
81791,2524.18
81181,6872.56
94369,3910.44
2386J,54.64
9524A,1276.61
5968A,154.81
44375,146.35
8090D,199.57
5577S,72.58
27913,422.56
92631,203.68
29011,101.94
1208V,381.88
41714,300.04
87111,50.68
30408,221.21
3451U,141.78
3131U,9883.14
44343,236.39
9207J,318.48
61439,401.53
1944W,321.9
15193,481.18
24379,142.7
8923Z,50.4
8950Z,4988.35
7443R,4996.17
2865X,1843.2
2397Y,89.67
3052A,432.62
22174,446.74
2617L,326.62
9670P,77.5
6662D,79.24
3524V,5460.56
44610,7679.46
17407,9649.61
57530,78.25
2412H,432.77
56266,165.32
6098B,9235.65
96485,460.51
17535,75.43
79097,180.07
5823G,9395.81
55427,420.97
1350N,376.38
7263H,417.9
49583,433.06
2224S,3694.67
62991,7320.11
2975X,430.58
66241,460.73
43931,61.88
9055O,386.86
9499W,232.89
34492,3959.58
78322,435.66
58573,216.18
1983U,1974.68
9081B,356.82
2830V,122.38
9280S,169.23
2328S,378.96
1809T,1604.06
25657,272.58
23733,9564.9
4396G,442.27
40581,9032.07
7488E,6602.27
6696B,432.0
1207W,445.6
5699U,370.35
79023,398.32
70739,368.55
14869,1800.96
9314R,231.88
3905L,349.62
48811,209.42
34114,365.7
4755J,359.93
65609,4631.67
77288,206.09
1749S,7926.86
5133U,176.83
1294N,7038.99
2631E,64.16
8790U,9660.43
62025,169.76
56752,1858.83
2906M,382.87
6007M,7993.46
92113,413.73
92490,308.36
28522,383.93
6619P,348.72
1672Q,370.58
6336M,241.84
72682,274.15
5841N,4665.44
59494,87.65
65830,488.31
14352,102.2
87351,5105.23
17641,426.13
1679O,205.4
2383M,382.74
1473O,165.87
45892,111.7
80377,326.99
1252N,189.26
23450,279.79
84098,154.66
88617,167.78
3677U,307.86
2303P,292.4
7604K,9976.13
8640I,495.97
2841Y,8191.81
2342I,9812.65
2190B,279.0
81576,103.75
1467U,7676.17
5178N,2495.05
2417W,178.1
91442,375.51
7224C,4814.56
7954Y,444.54
1037G,255.44
6486K,361.09
3335J,55.05
45987,254.59
54600,200.38
93627,117.69
2708J,216.48
79510,126.47
2229E,376.43
26219,65.73
5340H,355.52
97700,146.36
75669,1687.38
1339P,169.35
13176,175.99
1155Q,170.59
25913,181.59
52241,430.25
72771,460.41
5473T,238.9
41456,378.41
4258P,389.84
9328W,385.73
5480J,451.88
8166G,2629.75
1894U,216.12
9965H,63.89
56808,122.9
9888H,289.36
5039V,330.8
25144,274.34
3276R,276.7
2880W,4255.76
4877G,401.04
80133,472.8
6909R,277.67
83772,377.08
59912,296.95
48260,469.83
9240Z,131.28
56055,70.2
6171T,357.34
5496H,175.33
2813A,434.06
4033H,433.01
1687Q,349.83
63497,276.43
1267P,169.16
49585,174.62
81411,200.53
54003,316.64
52401,103.99
33777,331.53
44130,5381.43
5498W,418.89
3443D,174.36
1815A,238.73
57321,422.46
59166,419.25
7084P,64.29
8233O,234.33
19813,210.29
1173C,444.9
4612O,2154.96
33291,6280.99
9638H,443.75
97193,492.82
77395,5461.98
25342,253.23
5141F,90.04
1972Z,50.09
69919,6907.9
4473K,485.79
99703,270.24
6121F,1654.35
30049,166.71
2806G,126.0
23867,386.43
7492P,489.73
22570,1175.11
36909,59.97
2839C,9547.17
1719M,99.64
43088,481.65
9733P,183.68
49048,337.2
62337,406.06
3580V,123.69
6181P,9653.69
26224,417.15
45545,7569.64
5552L,262.34
1366S,104.5
6805E,397.17
9300X,3731.64
6447J,216.92
48280,152.11
6780M,136.29
2558R,59.3
26199,345.47
51871,369.6
30920,324.15
2966G,186.21
1828T,930.71
2924H,7237.25
5951U,4727.81
52638,308.53
13974,395.78
99511,51.86
65551,482.52
7251J,6715.86
79026,97.42
4607J,7627.11
89116,2897.57
52087,6002.6
2050K,334.3
5019Z,451.61
3594N,160.77
95935,57.25
5660T,359.93
4277B,123.43
21240,400.38
45920,346.7
69967,311.79
42987,81.75
4376G,359.07
43161,135.5
1463M,415.61
3911Z,411.26
57557,401.31
1422C,225.31
80857,224.45
18679,3538.24
85169,265.38
3871E,308.84
5830Q,491.24
6795E,428.51
62627,293.74
5435T,331.66
57852,7930.32
59114,3503.23
5614Q,468.36
8325N,194.57
2080G,3712.69
59838,9722.23
18540,268.55
16065,469.51
79748,89.4
88084,224.44
33284,199.91
12512,3216.57
5851F,101.34
1225G,105.89
94299,354.79
4686N,154.4
9198I,468.77
87896,274.51
15358,368.42
4483O,1734.53
5049W,125.28
51399,412.98
4310K,69.43
5025T,87.5
6451R,5616.4
48173,72.72
9726T,457.96
8115K,457.2
1412Z,1096.92
16317,272.3
1184N,224.41
77245,386.56
30365,6269.27
2142E,292.51
41842,155.3
10152,136.56
5432Z,374.42
27528,173.83
56412,83.24
8667F,292.26
14050,253.43
2670P,3808.7
7224O,451.22
1126I,2840.22
94333,275.57
2826Q,217.27
7791U,480.42
33377,6180.23
46281,461.04
74122,278.01
99305,355.52
46895,497.73
5155N,343.33
2629M,318.82
6264R,228.04
3387H,401.48
4432S,345.39
63034,82.23
78072,268.02
17546,230.37
65648,490.81
76117,422.91
4420K,802.4
6103M,474.04
5896S,2673.52
13275,255.67
70033,129.34
49196,432.87
50714,1609.67
34432,413.06
42811,369.97
53689,4145.91
3778G,216.7
6012M,85.81
2073B,430.12
52435,132.93
3943J,4867.91
7157D,401.4
6509J,322.1
3102D,1697.23
43248,53.94
30459,6139.36
98387,140.66
2730L,417.94
59541,220.51
6046R,9305.57
8370B,181.94
42045,9476.6
69451,119.13
2650P,336.73
4618R,161.76
52232,189.52
1221F,352.97
26007,208.57
17978,373.98
6745G,76.89
89102,467.23
6613L,462.22
53453,373.26
4302L,8561.73
94036,121.48
7976F,1116.44
2394K,281.0
77694,1795.45
8260L,273.91
2788B,226.37
5473E,6962.06
15401,424.16
23523,9084.77
46504,497.32
5121M,466.07
8926X,9753.69
62348,136.56
6921P,135.86
64059,167.07
34572,367.15
50382,145.74
2567Q,364.76
91304,302.53
27585,362.55
1907B,362.84
3839T,8578.84
74894,1236.39
42975,3709.88
5262M,4215.85
4390L,96.33
12854,9410.56
23335,6557.75
98599,2628.76
89202,104.24
77094,334.88
5981V,444.41
28697,477.34
3715X,373.82
74903,251.31
1502B,98.8
6727T,130.75
86670,1398.54
7216T,432.82
7303G,322.99
4137K,142.21
28011,8335.09
74682,320.96
7074A,2480.18
3056R,2947.23
48603,194.13
91718,131.21
99105,390.92
1791G,486.91
6613Q,279.38
10388,940.17
73116,283.21
1849W,266.64
2715D,439.01
52619,7923.75
2838K,444.22
1629G,84.4
82802,1643.79
8482H,299.68
6385B,102.57
4178W,6260.42
7973F,123.96
49035,436.95
8385N,257.91
3226R,254.89
89043,352.24
2234Q,372.79
2118M,202.58
85657,2926.94
73524,320.79
1169W,299.02
4112K,143.75
69694,358.56
2143T,9850.44
9530Z,127.26
6779K,8111.73
59402,136.91
4411Z,117.88
92696,2587.72
1617R,2927.27
5812W,453.88
4766S,108.33
3463A,87.32
79145,365.82
2571R,4935.01
92583,3040.8
5146D,58.26
7487Z,362.88
63197,2257.25
88395,7550.47
5190F,120.29
76951,103.57
3038U,402.4
9844J,83.52
4115K,367.91
40209,471.75
2778F,207.07
1254L,58.37
2674Q,476.79
7891P,834.74
5145N,6607.03
6976T,433.95
4822U,8358.79
1178I,60.51
20646,465.94
59840,894.19
70280,164.44
49018,121.35
29396,9600.29
76098,354.56
84237,412.92
94241,5608.19
78692,313.12
39071,167.32
4807R,467.24
3978S,126.41
39117,299.04
6281I,4390.35
1573X,331.24
94655,7713.73
6495V,175.13
5681E,9625.63
45344,219.99
64012,175.63
41640,167.23
9978V,2953.12
25410,457.53
8616G,239.39
8365U,175.72
6162S,91.37
23231,422.02
69401,3941.93
83640,67.44
99676,480.84
95410,65.98
5864K,315.11
9647A,6022.8
4593V,257.68
40204,286.82
4018Q,461.14
1360G,243.67
25367,281.06
96018,236.85
69478,397.75
25333,356.13
8227A,1620.43
45198,481.35
6619T,3112.4
1546Q,4178.75
5124X,189.43
9485X,291.57
9706Z,101.14
2952P,168.82
73067,4098.95
67692,366.37
62054,342.74
5639J,287.83
3434L,311.0
87753,184.52
60925,247.01
24926,77.99
8073N,483.21
7377R,1955.27
5154M,183.52
91802,5035.1
8555Z,896.35
99585,426.97
73694,394.8
4854S,474.43
47630,168.41
1805B,374.18
3184Y,518.45
5042G,137.62
11359,291.07
1634W,212.69
64023,458.87
1039N,152.52
6092D,6759.44
2849E,307.38
5161R,4806.93
62281,414.96
25401,3780.11
6202L,5032.45
1856L,287.66
7200L,5199.33
82036,109.96
2927Z,433.02
8407O,9627.36
2506B,320.21
7367V,2228.8
9628H,386.7
87075,9946.35
7074J,125.34
6095J,299.91
3522V,82.03
9223T,431.82
34992,6725.45
65207,6290.29
6500K,218.62
4324T,6675.65
2703J,122.51
8180J,2215.0
49157,799.16
9435T,177.58
3570V,707.3
29939,397.78
20023,166.84
1751F,98.34
7549U,483.32
8192X,194.53
94417,487.86
97339,261.79
7941Z,7424.24
40939,140.23
6300A,446.19
8278Y,6383.02
9947K,121.01
86872,113.61
89954,424.43
91054,212.53
2990Z,7423.25
5301Z,464.63
7967U,347.24
5554M,101.14
75600,233.24
72813,2072.98
43417,330.2
89096,70.56
94912,209.89
50607,242.06
8180Z,179.67
4966L,385.61
9398T,166.94
5209X,7354.85
7771H,118.59
1709B,256.43
27173,290.54
9682K,54.46
6495O,291.42
32924,9176.16
6293I,143.94
5665Z,104.06
8831B,436.97
3959D,91.7
1956T,7866.67
9115W,434.65
7773D,261.05
50050,4972.84
2928C,382.14
6979S,196.91
7571N,257.4
57173,2036.4
8884T,3497.88
7757L,296.23
1013M,276.5
4184N,8041.67
1902G,139.01
55824,435.36
42296,75.7
4532A,5163.65
24450,8453.03
65261,358.06
1843O,305.89
6989G,101.12
2386K,264.6
90976,383.83
7497W,493.7
93972,193.43
15403,1108.85
61064,271.2
61331,840.59
35840,274.02
3124N,6771.92
5905D,173.12
9771O,59.52
4404D,417.21
2381Y,263.68
73012,2125.57
68336,403.7
4736R,491.76
36518,285.6
45094,416.56
55389,90.56
7456L,144.07
5897Z,292.31
1272V,3280.59
96626,240.04
9015O,8976.73
11751,105.16
86246,175.84
4765S,4230.32
1863Y,252.14
4992W,172.88
3110H,6590.17
29995,9479.59
8328U,346.46
42727,3636.7
2642J,465.05
14238,7893.63
5476Z,210.27
7647S,3408.27
59608,7107.58
2357W,368.05
4587J,428.07
8055L,460.27
6122P,432.68
1845M,2180.93
8680C,62.55
35701,3449.76
94001,7792.64
53385,475.23
1793O,423.08
31036,323.77
71165,65.95
3348Q,8747.9
18750,179.45
96442,212.8
3219G,92.59
45645,451.91
49803,232.18
2750Z,498.47
2234S,145.68
52759,121.19
9585O,286.47
6282Q,224.86
3273T,293.34
98352,173.02
92921,474.73
32820,212.5
67508,101.12
36889,175.8
6574C,234.58
1945I,254.49
90189,350.84
58394,124.59
26390,441.14
74376,210.18
8902Q,449.81
5901H,107.38
1917J,4727.48
1683A,64.28
6070Q,437.49
6252W,463.57
33702,72.65
1964C,237.79
9315P,84.77
32583,9881.2
7376E,125.14
7186J,435.03
83047,435.81
8191W,152.26
60019,282.64
9929D,441.28
43953,398.57
38734,210.2
73231,248.06
2530T,277.57
51441,7787.17
51636,356.24
6934Q,186.14
18458,8002.29
86747,9425.77
6190T,74.85
37298,942.78
7040O,8295.21
7727J,193.36
3256I,123.7
9800D,436.83
77343,285.45
19318,81.62
30310,145.48
20701,3529.87
7674A,317.72
36009,277.63
9968G,152.07
1335Q,9753.23
5015C,311.9
9346T,312.37
6164A,186.99
5795W,185.75
71938,167.34
89892,277.53
3793O,303.55
6165R,3663.58
95746,397.57
2458X,120.63
5500E,149.06
86827,7606.05
3750Z,297.23
82919,6016.62
1167O,2356.99
73392,447.64
2606F,450.14
4823X,5921.58
27660,6794.77
6884I,443.68
86128,4336.02
5875Q,420.33
17007,271.78
89141,265.99
7804K,490.79
37368,291.87
2597P,166.92
1785O,286.87
21071,340.42
45444,346.74
2490P,3347.21
2791V,5852.99
73725,142.44
1990W,223.41
1296A,108.25
3053X,387.46
4984P,9322.54
4598D,9478.54
