Medical Code,Cost
8251H,8316.49
4399O,479.72
86965,97.57
6751R,129.12
8196Y,366.68
8821C,2453.43
8398N,2001.61
49856,412.63
13697,79.46
2063B,4414.67
40467,3357.81
7681Y,92.38
9094D,254.6
69005,477.91
55586,222.27
1433M,429.84
20496,1398.91
4357S,447.74
8925K,153.63
4027L,81.54
2736T,8569.67
81955,485.7
8129R,312.28
2297A,189.27
5653K,8428.45
9657T,98.8
68444,495.67
1869L,362.33
2860A,250.95
55408,2330.13
28368,415.84
50273,1884.04
9949X,1285.85
70113,125.15
9051W,9723.37
17796,361.61
9501B,5353.36
53516,260.34
1246R,209.87
7362L,8337.79
36992,74.65
7484W,71.55
21970,495.89
12313,439.08
7339Q,467.45
53522,463.62
46961,9569.85
8167Y,415.66
8766E,431.0
17650,422.81
8762F,334.68
7718F,3097.49
20846,454.04
7482P,171.77
7173Z,274.35
1155R,87.63
1485P,371.84
96769,470.46
92813,1384.35
23698,76.07
89505,2425.1
4108D,260.73
18820,1173.44
7654Z,208.27
23834,941.94
52868,288.01
5151A,203.52
90824,60.35
55940,402.95
1094F,193.82
6194H,260.49
3538P,266.53
5341C,359.13
6728O,3276.52
5831I,8324.91
8740R,9670.71
4404L,201.58
1935G,325.6
82745,6482.99
6275W,5544.79
60540,133.48
35035,230.99
97292,396.8
9822W,434.76
5703T,8692.7
66146,7809.93
2346A,374.42
98969,250.49
8113L,367.21
42218,1990.71
9847P,433.65
42570,396.54
68265,4133.75
84051,1367.65
6845E,274.89
4800T,391.42
5327F,205.75
2390G,227.92
1293P,54.91
5503C,173.4
5244Z,140.72
7980X,4265.65
71749,389.92
54590,3301.08
8137L,410.43
56755,9972.44
15453,2586.8
1801Q,130.62
3455W,485.31
87193,435.81
1078O,5530.55
53816,477.37
90783,210.36
8287W,408.81
2313K,75.44
80809,118.25
14004,342.96
3686Z,9398.76
5311A,159.45
9754N,108.4
84060,158.78
32930,477.52
9789G,100.44
2399C,162.78
11917,6813.34
58101,157.91
32884,359.29
85195,7073.91
9068P,8597.76
27757,3872.77
55222,309.55
70512,55.09
87602,3004.29
37803,84.64
7649J,199.27
20519,121.7
4335C,472.79
4962L,4957.74
9147V,330.82
6778Q,330.86
6341Y,399.16
7908C,266.76
5553B,415.95
40681,9992.65
3951M,257.65
44470,7004.69
84284,387.39
13281,414.13
47443,405.38
3242I,168.36
21674,8119.4
52702,146.01
78788,112.94
4636Q,312.0
7651J,495.04
6085W,172.06
2894L,144.6
2904Z,6734.01
59923,6555.59
6400Y,229.54
8731X,9721.49
17928,243.51
17745,388.46
6106Z,451.95
57541,137.8
2168U,5106.83
3602J,352.88
34532,405.49
56229,6565.46
30323,166.53
91002,459.99
5716Z,153.29
40086,96.36
11353,233.07
53111,87.69
63185,284.33
3969F,224.48
9702V,331.15
8368E,3426.64
49784,162.33
15470,292.59
70404,213.46
3361Q,440.81
8141O,94.21
65192,208.6
53810,420.44
24680,453.4
92164,721.73
10042,6677.74
7692U,304.45
24335,470.84
5233W,70.98
99851,3304.38
29692,2839.46
3071D,119.23
6812X,210.99
44563,449.26
58471,5845.02
8832R,401.45
2013X,277.87
9211M,319.6
6035U,3883.67
78088,475.15
28689,3275.61
45084,223.46
9881D,4617.78
80354,158.48
88215,377.23
69259,5088.1
91253,1577.67
30225,264.51
8013H,347.52
55758,6828.43
2708Q,157.45
96742,450.46
3869D,292.47
6114W,159.08
71111,306.99
35074,219.56
57401,341.15
3085J,1610.68
8672L,2286.44
70122,205.15
6587Q,279.33
73306,294.14
68856,8981.21
56450,249.96
56406,81.04
7121K,294.15
3379I,194.99
18551,2645.06
4564Z,305.18
2527S,1205.88
5931W,90.49
7450F,431.41
52346,7000.67
10141,223.01
33109,477.01
7829I,418.47
12106,401.35
4874S,494.19
9352Q,3690.92
3937R,848.53
1351M,205.77
8948O,467.12
7328R,218.21
6588K,214.29
94372,432.45
1376H,60.96
3223F,3607.24
8747Z,65.31
59199,390.16
7297H,411.26
99584,469.38
4100T,7790.14
4373I,419.55
63854,310.32
8644F,215.37
9071V,470.54
80846,466.89
5198E,106.13
9341S,115.71
49443,166.94
26328,117.01
8346N,483.53
3956Y,295.12
28657,1396.84
6826P,207.74
5764Z,391.5
56756,200.99
62738,448.77
2689Z,342.15
2084F,236.5
6823T,212.71
35276,414.91
7837Q,303.7
2333I,141.87
30404,1702.5
6344U,265.87
8214I,6495.58
9442L,180.61
31812,253.99
2608A,190.67
75947,90.71
19654,249.51
99755,4099.4
74866,118.66
7094C,293.72
64068,360.63
97609,287.14
67718,437.49
3261T,196.16
17692,285.53
1478U,222.53
39069,402.82
9423Q,4592.35
36117,133.49
84815,79.55
8941D,208.23
65204,427.84
51198,303.24
21591,3313.34
1727V,210.1
3239S,131.14
38762,475.82
30224,433.5
8293E,376.73
87612,86.34
93203,91.75
2967J,415.57
16746,731.41
52904,392.75
4662I,478.69
78530,60.56
40490,365.38
2680R,435.15
2683D,183.32
92522,170.06
33674,338.96
41954,3765.8
1268K,322.19
8208U,211.99
4275O,158.73
9866N,4033.38
45253,279.14
8162O,487.11
91970,435.47
64521,3296.06
8272E,141.86
1094O,323.4
86617,197.86
90724,243.59
73032,420.58
21214,380.91
44991,7544.45
30923,322.1
19513,52.75
13133,150.36
6639J,4191.48
48266,1755.12
3421T,455.42
1369L,435.24
5482P,4470.46
3369S,83.22
66508,101.03
14221,445.79
1692C,184.67
30279,210.52
4837S,5035.96
1484S,160.71
9069M,579.3
4156A,339.22
4356D,387.38
4215C,72.01
18632,286.42
58891,130.99
66027,2778.16
7793F,177.94
9265O,325.1
81304,94.18
70318,395.07
2658R,454.68
9343N,471.79
4134Z,113.14
21971,4599.32
94560,7011.37
9183W,394.55
1026I,306.14
66759,290.71
4785F,298.33
7144J,849.72
8684K,1017.15
25087,7524.46
34626,8406.85
4850Y,151.92
12209,1973.29
9481M,194.92
81881,269.45
37436,4493.01
8337F,90.85
7496Q,206.11
56558,69.28
67656,9013.98
9443G,61.65
80008,170.96
9885W,393.8
73962,158.78
3528R,384.39
9041M,2460.03
1340A,387.56
6363J,428.43
2464W,237.88
2239Z,294.88
42604,140.8
5753U,77.81
81964,163.75
3042D,134.88
6122X,260.83
1372I,9606.3
6635D,133.96
1597Q,207.39
89016,76.24
2674H,382.34
18000,464.22
54668,5275.07
3115G,128.73
9778N,336.07
1953U,272.22
3466S,340.37
5147X,493.16
12627,2827.65
62515,499.93
78595,54.78
62827,196.4
64538,128.03
8869E,636.14
10436,388.38
92119,109.64
29854,235.81
86668,235.36
5483V,403.36
4438D,9323.5
6385L,3843.32
4545B,109.67
8667H,274.73
74665,3239.39
9913Z,162.64
4663Z,246.85
8065T,142.61
73446,222.58
2239N,248.72
80217,3091.81
8706F,107.51
12742,344.27
44045,216.13
20432,55.79
73537,7227.91
77117,403.72
72396,200.1
59942,89.8
86433,111.04
95377,188.16
6554H,7921.16
6087H,488.71
71896,497.29
8713X,155.64
13851,1426.86
1982N,6975.49
1329M,126.61
7434D,475.73
5812F,190.81
67615,472.4
78278,5004.09
37532,410.01
42896,251.6
5070R,150.85
87309,473.93
8616O,4967.18
6157C,172.61
3368Y,131.7
9989L,74.76
75364,493.76
3593U,6423.14
13255,105.28
9644J,1612.27
4963M,450.24
7590L,468.4
7173E,127.12
2049M,378.97
6789N,2061.31
7153F,446.32
1042V,335.73
4945L,167.18
2081Y,418.34
81557,836.37
1875O,451.3
57689,2121.0
3959J,361.07
82442,495.8
94568,143.04
2423S,197.1
62747,117.29
22492,2686.42
68412,267.63
9487S,366.03
97211,372.41
2422O,497.61
60670,460.98
3716V,457.5
5964B,7391.2
62294,159.86
78668,281.86
76815,98.87
14377,8394.58
48708,2852.83
7631I,315.4
2354O,441.96
8268V,8688.1
68220,147.45
1849N,432.23
6903S,474.62
5679D,344.22
5767W,304.99
3771I,382.25
71080,492.5
80581,369.06
89868,58.05
95864,280.86
4048F,98.55
91551,365.99
1179O,478.51
8306H,173.03
1138S,353.39
94897,76.13
2242N,8692.79
34354,470.66
89152,2865.29
74950,386.94
1680H,461.11
9279Y,3444.63
22667,326.45
1174L,3562.4
70344,464.59
28793,348.85
6010X,89.41
6852S,2832.96
98866,172.16
68517,117.35
1984C,471.0
17515,901.66
6604M,199.0
57365,198.91
81927,372.97
1660G,353.42
52127,7623.35
28258,1467.4
7620H,243.65
7606J,202.31
17367,382.75
53554,288.73
3632U,299.38
9640T,137.37
68702,170.57
8630T,445.66
7633G,401.62
1170D,145.15
4732Q,331.91
4189C,174.43
89710,260.94
63687,71.6
78713,276.25
7998R,210.99
7545K,4976.71
3304D,3393.05
9566G,209.88
5599B,398.27
3127F,797.13
22240,491.51
94718,6184.84
11109,408.67
82596,440.6
5397F,173.58
1446H,127.33
61087,467.75
25412,5822.22
56742,123.08
5847J,455.34
57154,286.29
1044C,457.43
26963,444.81
77675,307.62
9446F,208.98
6309B,222.55
98234,304.03
8067J,269.6
3506A,245.01
1057T,6540.43
96484,369.49
67321,387.85
8684D,425.9
99085,147.62
5677M,313.12
83480,172.18
32695,6315.7
54070,4620.16
25176,468.21
6645I,334.79
47598,382.52
8124N,206.51
7291G,142.2
48725,52.71
5046V,5285.6
7216S,173.0
3587K,3245.52
4130D,148.37
82952,207.05
6667V,217.24
13227,151.65
8272C,426.53
1344Y,492.23
9079U,338.12
60271,494.97
45433,244.24
41908,8985.63
6236Z,267.97
26522,1068.18
37489,285.28
5327S,417.05
90059,69.41
2334K,5867.36
95387,410.05
5625E,7305.14
7585N,7475.63
4833C,6862.81
4831W,226.03
2582O,77.62
64379,261.14
36213,255.6
4908J,397.8
3066M,8034.05
3755J,6985.35
83433,4018.13
3916D,82.47
8240F,301.4
3140B,251.98
92052,4207.79
3215T,264.64
1078Q,322.48
9488W,367.07
2159J,50.16
2374R,429.34
32692,402.49
83071,400.56
2090W,258.22
7986D,480.9
2538Z,402.19
9953U,277.89
7967M,486.75
42798,146.85
85720,144.38
1621B,8984.81
72213,452.65
14558,142.49
80968,348.99
90395,454.21
8679E,9247.09
5197U,6096.93
19897,461.9
2071H,323.02
2583E,220.48
8465E,252.53
30709,438.06
18616,262.92
2941Y,104.21
4031A,240.31
6856N,84.86
59892,416.67
2354E,472.75
93396,117.66
89420,350.29
7195N,2063.93
36867,136.86
71396,59.0
2597T,4795.34
73386,340.35
32674,337.92
1979I,489.39
6859N,223.16
93676,9562.29
7415O,123.14
2957V,75.75
16298,6113.81
28194,77.11
2873C,69.4
81838,381.87
6269Z,273.48
1686U,347.81
35817,437.12
20742,174.76
79365,235.93
7521S,406.22
2876M,8192.24
26359,178.02
58000,452.56
40897,292.03
3863C,286.07
64114,50.19
51155,109.59
8930R,7522.02
5562F,198.16
44496,114.63
52471,247.17
16512,288.54
41248,1405.03
7436B,53.98
87131,421.98
1633R,139.21
4449B,7887.87
34770,391.23
47153,162.6
61999,57.89
8864J,476.06
73981,230.12
46219,210.99
9477C,185.71
3531U,81.83
6626V,364.83
7660B,4693.09
1500E,2651.07
2864C,323.04
32032,215.53
5707V,349.6
9088A,462.34
34620,236.17
1087R,113.53
46046,248.31
7951G,275.35
2403L,202.99
5781A,154.41
36849,499.52
82875,51.05
98819,419.12
94755,307.54
5216V,136.42
9606P,8571.51
39596,84.01
8503H,117.04
1647J,74.15
2385Q,4025.6
10403,327.46
52359,6114.44
3379W,380.35
9422L,335.03
81193,298.16
25389,8190.49
5065L,2643.74
35262,343.16
4912E,117.04
28515,431.57
7514S,168.42
6106D,278.22
22866,359.87
50176,59.77
7401N,176.92
2677D,8924.88
30692,135.97
4898R,7540.6
4474F,4874.43
66111,433.99
1806L,89.92
9072A,430.79
37303,1644.07
55520,197.7
92960,214.1
99628,230.82
3599F,131.87
25462,8955.87
31024,8596.43
41681,7658.07
7628C,298.71
2533G,8183.95
6007W,9422.8
61551,458.83
5011W,309.25
74297,6333.51
7763A,209.22
8911M,449.9
66332,297.57
13036,278.11
22060,247.1
50652,255.5
1322G,190.57
18218,116.81
21790,248.89
4904W,180.66
96428,119.74
31187,417.82
33353,406.36
41829,209.66
3349B,306.47
69272,404.6
4718M,269.82
6079E,496.79
26754,427.56
9470J,118.86
87757,8246.64
1258T,434.06
8708M,243.89
6774I,335.52
77836,398.28
2810J,141.08
3466T,311.05
62450,453.58
2437T,378.07
30821,348.28
26834,98.67
44091,236.99
22697,146.35
10648,2014.16
9269D,4287.56
73677,292.89
16484,9778.02
6701K,88.39
34552,5796.01
7373K,133.44
76770,9373.37
92467,474.42
9269S,403.31
3768E,78.93
3943N,106.09
6960X,185.97
24513,353.17
3524I,364.85
66092,486.15
2920A,153.47
72624,263.64
93138,475.39
2540Q,51.69
93816,7609.33
1104R,880.63
87105,257.55
5266J,177.77
8629V,5674.39
90866,2805.08
22010,5136.61
79864,372.8
30651,493.83
37578,59.36
32561,4545.77
1525Y,2363.83
15411,5375.06
46574,404.97
8253K,436.44
10744,8302.32
6158K,91.44
4829R,439.26
3367E,475.03
5931M,387.22
1220V,1241.86
7672T,393.45
94948,124.89
3576W,456.21
75976,8449.77
4717I,337.23
27102,95.09
5632S,259.25
52231,470.85
5663X,379.97
34893,66.79
57406,400.23
2833I,287.36
33567,3675.01
6833O,5685.9
7876A,273.35
30334,4486.35
36364,222.81
78309,251.27
6094L,179.36
7797L,415.88
97916,217.74
3372A,73.32
65632,385.94
42656,205.55
9872C,127.42
63901,272.55
23616,213.06
24406,8083.8
4355C,422.39
1578X,301.73
90168,475.45
3046W,2459.24
92431,143.3
42614,334.71
8562E,5686.43
14426,398.42
66665,483.92
34553,272.24
79799,2171.32
9170S,314.96
3026L,3168.66
1178V,405.04
78743,144.44
4128X,6798.58
7910V,6093.67
2084N,168.57
25049,8585.53
13480,112.69
82678,55.97
84075,3957.66
81677,350.82
9958T,241.21
68255,487.72
2234Z,433.52
3911O,6340.45
11615,262.65
89118,423.08
6524T,322.34
9771D,83.25
84046,8017.29
69596,441.78
9243W,251.47
3255Q,445.52
4782Z,420.37
50349,393.84
92313,102.33
8861T,318.05
17072,6263.13
3197N,59.95
83843,84.79
4256U,4811.96
63694,472.64
99213,429.33
8705E,313.2
4184B,231.46
24109,164.75
73971,241.63
8338M,494.18
6759U,251.37
2665R,1237.85
6705D,2955.72
62719,315.82
5995C,336.86
2673Q,4813.36
1357Y,215.39
1498G,116.43
2121E,278.19
9922W,271.86
6139S,310.36
4686U,7001.7
72760,118.21
86413,147.36
34872,8083.34
1622Z,284.9
70028,58.33
14501,362.54
7839R,297.88
6031D,458.32
3400A,300.68
6579C,5529.25
7877M,496.65
40134,366.61
4288P,77.79
39928,347.37
4357O,72.72
3412Y,79.69
7726G,481.37
9581A,1778.88
4749H,416.08
58306,170.34
97480,288.48
5897Y,237.39
9562Y,477.14
8323D,9953.3
64037,350.52
39662,174.53
26051,447.44
1754F,8111.47
1177W,334.14
36808,105.31
6421N,280.02
58514,410.07
9581Z,196.97
7490J,1190.08
7211S,441.13
7845B,9230.75
3993J,430.81
8640E,210.91
49766,2987.49
1655X,448.66
3204G,340.6
4933O,3395.57
6710W,90.7
72938,4896.21
65852,127.91
56988,320.05
6926G,370.15
1361L,118.22
9480I,356.54
5526V,369.08
2122Q,135.35
6877P,4414.03
66744,88.64
1403W,243.52
11699,308.8
7320F,204.96
2161U,472.97
7261W,440.8
9176K,362.24
73107,116.2
8011M,74.58
3890Y,9937.88
11875,452.42
8004G,7037.68
7110M,56.6
8356F,9152.58
2776A,7261.8
6283Z,344.83
5951S,324.84
9042I,79.06
28437,462.55
97354,157.08
38520,322.72
78386,340.73
4727H,408.66
14369,412.17
8420D,1877.02
9277N,241.27
5155T,285.96
2222L,382.68
85028,5677.24
32380,110.92
52312,424.38
6306I,450.41
1046N,411.31
44455,201.5
2649F,497.09
1922S,346.89
1427V,262.71
31533,52.52
55618,4557.56
6633V,7601.58
55350,340.43
6425F,498.71
1659P,149.1
89953,469.08
7616T,357.78
7332F,464.73
8965P,8961.97
97217,7350.42
2320W,286.94
94127,82.88
5649A,360.74
46444,179.02
20598,2322.46
9923P,3300.86
42430,9762.27
5849P,208.14
5856A,5480.21
56584,237.31
56765,307.46
9503Y,8103.1
1652W,160.38
60954,497.47
20064,468.48
4075A,458.19
9794O,251.33
1485W,8200.88
2583X,245.61
56935,473.42
35334,6840.03
7058G,319.41
3733K,436.12
1111G,247.4
8455H,3389.74
71158,381.03
88472,245.77
37177,109.6
64690,374.6
3146E,125.05
9127D,93.04
1079O,149.0
74476,162.41
1406M,203.61
2396L,312.82
34519,353.36
2098Y,263.78
38984,9850.16
5145Z,239.69
9564L,191.41
28272,97.47
73964,8318.1
2710H,237.87
4537J,332.87
2281A,91.6
4235E,279.7
1863I,390.81
7095B,450.72
9953P,485.81
38865,7772.92
64639,257.65
6100O,86.95
5451X,475.18
1693N,364.19
64968,377.6
4289D,191.16
35023,435.55
43729,88.13
47276,4566.31
70787,106.08
41519,62.95
91896,83.08
49437,4912.68
89537,224.32
46927,133.06
18897,255.76
2969P,405.94
23446,102.93
84213,287.31
7678H,128.68
24368,289.17
78975,243.63
92927,205.63
2702L,239.77
7800V,108.93
3248E,477.63
9446W,8642.38
2903F,169.84
3879Z,200.35
7716D,94.56
90823,376.09
5111F,9831.37
86678,81.65
4798W,283.3
9346K,407.62
45715,250.87
36395,3508.35
3769E,7545.32
5398K,86.45
9541Q,8869.17
79627,321.27
9260O,524.67
8707Q,325.02
2044H,108.96
3428N,424.01
63503,309.31
6243A,50.9
5605N,454.81
43792,7655.16
97270,4814.63
66604,70.98
4632U,141.25
28536,2088.49
6502V,67.14
4026Y,172.33
81042,873.36
14741,55.16
54999,194.48
9355M,448.36
8147U,304.16
1919U,289.44
5315I,195.77
47243,77.7
35170,279.1
37348,328.64
6244U,328.31
2349G,8032.49
2472F,279.66
66967,217.22
87158,221.67
9378F,167.73
24696,7920.26
70089,239.48
8824F,112.22
2808Z,4190.15
87208,363.73
5173B,102.0
4920Y,424.07
9346M,4043.4
3176C,160.06
3322B,2185.53
9707L,289.99
9702S,203.25
3050W,362.0
48432,1338.24
5917I,5421.52
89909,2832.91
64279,147.2
65272,230.56
2182X,347.44
62459,441.28
7881W,395.05
67332,243.6
62300,56.87
1259O,393.42
1337B,3883.35
44527,50.55
4034G,212.32
63741,102.29
58250,494.89
74796,391.65
26664,192.91
51068,388.33
1445Q,323.4
7910K,236.09
67674,202.61
8909C,288.14
92039,8438.89
81979,173.67
70941,7464.12
9533S,170.16
95747,251.33
56979,438.29
1986V,120.64
70303,379.26
8313N,157.31
8435A,202.76
3235D,171.87
14277,2244.89
71206,104.08
8228A,378.29
61244,370.14
17466,424.53
3303Q,187.41
50991,209.02
27286,3344.66
49775,190.07
5536G,214.56
29041,8870.95
6299L,261.05
74166,2251.56
39816,621.08
89657,130.41
6788L,474.93
70244,410.7
1705M,438.01
60080,250.84
6527M,4142.24
5643X,61.32
77778,265.76
75998,377.74
8047X,2584.54
52730,332.5
1517X,380.99
12690,394.82
23075,366.72
96515,304.65
8522V,453.84
43348,59.73
29894,303.12
2164B,488.45
7961O,223.49
1243Y,270.44
76655,82.72
95729,472.14
2720B,186.74
8875U,7513.57
16886,463.6
7176X,254.27
9165F,195.81
65203,182.34
4390Q,460.95
7550C,473.61
21874,5819.62
9031N,8431.64
31985,52.87
7129Y,247.36
3776U,100.53
4588X,264.08
73870,332.31
4567D,161.99
19737,7934.55
23262,355.91
14121,3475.48
2536J,216.77
84741,272.07
11388,481.52
98868,359.14
4716S,98.65
7814D,137.1
57363,326.65
7721Y,5029.16
54434,9762.51
4443M,79.57
7149R,6429.65
6792L,218.22
51559,2682.22
72168,247.72
85667,219.26
19807,142.05
9544U,357.14
21909,249.3
8422F,7279.12
9615Y,489.31
9650G,367.57
48113,229.01
5180Y,177.31
62431,499.08
4207A,3512.91
9819S,312.16
62401,376.74
6053C,6044.69
99377,52.65
4379I,71.17
9832A,283.15
80674,60.78
4433X,143.86
6306S,163.68
35465,55.03
1696D,432.7
47327,5691.73
2628D,215.56
99683,9271.05
75378,137.59
69587,55.86
40932,117.03
4949L,373.18
4414N,7264.09
3591L,6041.58
6472O,269.82
64003,5357.7
4925U,307.9
76967,265.67
17054,496.04
1548E,1091.78
6967H,166.71
87800,8855.13
2816R,155.64
49352,103.75
7475T,1993.0
91651,318.99
2604O,190.36
2780F,311.63
3468Q,2497.41
7561H,453.23
50224,364.68
4145V,283.08
33690,56.9
7824D,359.23
6170I,399.96
31290,402.86
96035,105.01
1234C,2492.61
4498A,322.16
7972M,426.4
13526,460.49
4862M,144.9
82316,1383.74
1536P,308.79
4713P,174.78
45303,417.63
6016H,433.63
3475Z,4279.92
5291Q,7024.81
7637Q,4884.55
81940,333.82
36715,396.74
6909Z,6058.36
4971P,3549.16
7922J,214.44
6010V,298.29
70963,1064.83
40747,199.6
3746L,485.28
9526K,386.85
9006U,267.93
18524,843.94
6158R,226.78
4093R,5522.83
71442,265.8
4405V,9077.84
66251,138.91
4575K,447.59
2484E,281.91
6004K,494.83
1441Y,130.22
57771,8844.52
29818,313.31
8084A,1894.52
7652S,323.59
7043U,316.93
32012,4727.5
32735,92.9
19062,5960.24
88281,63.22
54241,305.39
7279G,2084.94
66995,1401.81
94852,340.71
8567Z,9218.94
6721S,81.35
59218,58.7
3737T,4587.01
10910,346.66
33861,63.02
42239,446.94
9834A,222.15
3520O,381.47
7251X,285.75
2285E,3946.61
32415,124.67
9557T,454.58
45623,8404.46
8461U,123.71
4978F,6811.83
6292V,6508.3
81106,422.82
18459,105.44
8486R,3224.26
67941,216.24
6950X,175.29
3739R,4681.28
7792V,288.1
3022B,159.02
74337,76.77
52230,294.87
3771H,236.82
7558X,1803.68
8185P,453.55
79903,1295.84
1110C,364.28
1147U,336.15
61144,367.39
56041,255.63
8500G,393.67
1788J,4356.82
31032,1195.82
79216,2432.93
78498,4010.56
15307,355.7
34193,171.93
5095M,160.65
6471A,67.24
4929A,7644.84
3489N,83.38
4372Z,272.84
59349,403.57
9842F,3658.75
9887N,381.24
18662,6016.3
94758,106.66
6741H,260.28
8027B,110.74
56121,96.67
24596,80.72
9342U,130.89
3993Z,7724.68
14455,425.69
4016L,203.3
19460,8157.65
62179,146.68
32964,368.77
3866A,439.34
35422,315.71
22991,262.11
5170H,2539.44
7878V,471.47
80207,96.97
86008,406.69
4403Y,340.54
23756,476.82
2133N,365.73
7974J,84.47
62869,7030.48
10055,58.57
1824X,423.17
9337W,178.05
69979,4237.88
1927B,441.51
15223,344.69
5235E,148.15
37789,125.68
5691P,200.34
1879O,465.94
2717Q,335.17
5375E,2919.7
44719,362.11
25196,289.82
5831F,54.51
6671H,122.82
3161Y,383.3
90850,156.98
2226F,56.16
2610W,324.88
12129,480.81
74688,125.45
72721,404.14
76155,81.39
6530D,381.76
12729,3788.55
3510I,496.44
29931,133.82
93721,198.33
1577R,6185.65
6914D,314.84
81521,137.39
44570,374.56
18810,6962.18
2986H,9719.62
7647R,496.85
2305W,256.5
6123B,90.83
41952,375.77
21075,276.39
72141,108.98
8212R,381.61
6800L,3901.7
5427Q,1321.2
29187,252.74
57288,208.2
7531C,444.02
12186,211.63
93905,64.03
8241F,201.03
7951Q,6449.71
9101X,182.45
2688Y,397.58
2845I,213.13
25987,224.2
1200X,249.33
55774,198.26
9620C,7046.72
7241W,9510.69
6346I,149.04
70671,379.73
41022,492.88
68588,204.01
8013U,322.34
53083,7395.9
2562B,172.23
8555T,7171.98
7372Q,482.33
7716C,189.69
6028R,286.04
66659,378.91
3908R,177.52
60441,469.44
39605,1501.15
51094,172.14
9696J,96.23
8677E,7806.05
44312,276.85
2560Y,319.03
3658P,419.22
7163R,371.16
62968,5440.22
2527T,296.51
3848L,389.77
60685,1275.14
3307K,361.05
92385,8831.79
3950G,68.0
8291O,310.07
53854,246.92
72029,481.36
4097S,438.95
44433,405.35
56669,436.62
7751E,419.93
7559D,9678.96
7435A,5913.84
42419,6044.89
3362U,9213.79
6775F,122.12
29309,5546.04
8280N,6458.91
97662,214.97
8525Q,207.99
59212,106.63
7335C,4130.91
2108P,741.74
46776,2848.35
53370,98.92
5659L,4780.56
43400,7074.84
5777H,244.28
58031,423.97
2841M,175.23
9485C,456.48
28856,4553.87
49209,1018.09
16568,404.97
67658,326.36
5621L,364.45
3201R,8271.93
7050B,61.65
16982,3356.94
1083J,6463.4
5592M,80.2
47321,420.66
25978,143.15
1167R,4437.59
6832C,430.37
27416,462.14
88108,372.15
4873T,376.99
1124A,164.36
62093,7898.44
99633,326.32
1755W,455.4
94454,346.02
3756J,3126.33
63432,8941.58
1882H,398.53
1303S,431.07
1003Y,198.98
88742,224.82
3688Q,6467.99
5141L,75.6
2867X,5639.24
80911,2409.28
5297I,115.62
6192F,497.96
45348,63.67
8112D,3020.7
1912P,8319.38
3702F,328.69
8248U,393.65
51967,1592.24
86801,3858.17
85184,369.62
93369,236.93
29527,315.78
9357N,445.64
73680,93.25
74530,5910.31
4177Z,138.9
40651,289.97
6569P,302.85
1993R,85.31
6675S,2180.97
9378O,491.63
9813D,59.74
36603,1607.4
2041S,416.07
39650,308.88
1039W,219.52
3486M,426.9
3789V,3671.96
53307,232.83
13958,55.39
96834,321.92
83708,9073.94
96687,319.56
57337,68.15
48538,52.5
4094L,332.07
10956,1613.68
6092W,9389.06
38135,465.2
99770,4822.96
6772F,277.36
2674R,397.01
52902,464.88
1743U,369.1
8597B,67.94
57299,59.48
7973S,466.77
21187,209.31
8151X,357.44
8032M,6993.18
21718,272.44
5939V,59.26
2227Q,362.57
32245,344.38
62035,83.79
82264,8674.89
22081,284.48
63367,382.41
8136V,179.33
2507T,1812.51
95252,350.85
18239,328.9
4669F,433.14
5486H,6975.61
46265,139.89
24019,148.08
62723,333.66
49926,374.93
82530,388.29
7849Q,1868.57
3389U,302.91
34145,84.43
8985N,3968.02
51863,172.97
8141B,7561.25
